_id,vehicleid,reservationno,logtime,latitude,longitude,speed,heading,hdop,fuel,charge,km,doorlockstate,enginestate
ObjectId(5db8cb9e5fa54070771252c8),305,45015,2019-10-30T06:30:38.8+07:00,13.9057,100.42148,25,49,12.41,80,13.8,1730.7842537862,LOCK,START
ObjectId(5db8cb9f5fa54070771252c9),305,45015,2019-10-30T06:30:39.399+07:00,13.9057,100.42148,25,49,12.41,80,13.8,1730.7842537862,LOCK,START
ObjectId(5db8cbb35fa54070771252ca),305,45015,2019-10-30T06:30:42+07:00,13.90614,100.42193,24,42,12.41,80,13.8,1730.85319500512,LOCK,START
ObjectId(5db8cbb55fa54070771252cb),305,45015,2019-10-30T06:31:01.025+07:00,13.90614,100.42193,24,42,12.41,80,13.8,1730.85319500512,LOCK,START
ObjectId(5db8cbb65fa54070771252cc),305,45015,2019-10-30T06:31:02+07:00,13.90693,100.42242,14,24,12.41,80,13.8,1730.85319500512,LOCK,START
ObjectId(5db8cbb95fa54070771252cd),305,45015,2019-10-30T06:31:05+07:00,13.90702,100.42241,12,338,12.41,80,13.8,1730.86326058667,LOCK,START
ObjectId(5db8cbc35fa54070771252ce),305,45015,2019-10-30T06:31:15+07:00,13.9073,100.42221,21,323,12.41,80,13.8,1730.90114678652,LOCK,START
ObjectId(5db8cbcd5fa54070771252cf),305,45015,2019-10-30T06:31:25+07:00,13.90787,100.4218,24,326,12.41,80,13.8,1730.97844834866,LOCK,START
ObjectId(5db8cbd75fa54070771252d0),305,45015,2019-10-30T06:31:35+07:00,13.90841,100.42148,17,328,12.41,80,13.8,1731.04771875048,LOCK,START
ObjectId(5db8cbe15fa54070771252d1),305,45015,2019-10-30T06:31:45+07:00,13.90868,100.42128,9,337,12.41,80,13.8,1731.08469651199,LOCK,START
ObjectId(5db8cbe35fa54070771252d2),305,45015,2019-10-30T06:31:47+07:00,13.90871,100.4213,9,25,12.41,80,13.8,1731.08866990345,LOCK,START
ObjectId(5db8cbea5fa54070771252d3),305,45015,2019-10-30T06:31:54+07:00,13.90888,100.42154,14,60,12.41,80,13.8,1731.12073798962,LOCK,START
ObjectId(5db8cbf15fa54070771252d4),305,45015,2019-10-30T06:32:01+07:00,13.90888,100.42154,5,111,12.41,80,13.8,1731.12073798962,LOCK,START
ObjectId(5db8cbf25fa54070771252d5),305,45015,2019-10-30T06:32:02+07:00,13.90888,100.42154,6,147,12.41,80,13.8,1731.12073798962,LOCK,START
ObjectId(5db8cbf85fa54070771252d6),305,45015,2019-10-30T06:32:08+07:00,13.90882,100.42177,0,136,12.41,80,13.8,1731.14644383132,LOCK,START
ObjectId(5db8cc315fa54070771252d7),305,45015,2019-10-30T06:33:04+07:00,13.90882,100.42177,0,136,12.41,80,13.8,1731.14644383132,LOCK,START
ObjectId(5db8cc335fa54070771252d8),305,45015,2019-10-30T06:33:06.36+07:00,13.90882,100.42177,0,136,12.41,-1,13.8,1731.14644383132,LOCK,STOP
ObjectId(5db8cc335fa54070771252d9),305,45015,2019-10-30T06:33:07.36+07:00,13.90882,100.42177,0,136,12.41,-1,13.8,1731.14644383132,LOCK,STOP
ObjectId(5db8cc495fa54070771252da),305,45015,2019-10-30T06:33:28.901+07:00,13.90882,100.42177,0,136,12.41,-1,11.58,1731.14644383132,UNLOCK,STOP
ObjectId(5db8cc795fa54070771252db),305,45015,2019-10-30T06:34:17+07:00,13.90882,100.42177,0,0,12.41,-1,11.58,1731.14644383132,UNLOCK,STOP
ObjectId(5db8cc825fa54070771252dc),305,45015,2019-10-30T06:34:26+07:00,13.9092,100.42205,4,15,12.41,-1,11.58,1731.19839338496,UNLOCK,STOP
ObjectId(5db8cc8a5fa54070771252df),305,45015,2019-10-30T06:34:33+07:00,13.9092,100.42205,4,0,12.41,-1,11.58,1731.19839338496,UNLOCK,STOP
ObjectId(5db8cc9e5fa54070771252e1),305,45015,2019-10-30T06:34:53+07:00,13.9092,100.42205,4,0,12.41,-1,11.58,1731.19839338496,UNLOCK,STOP
ObjectId(5db8cca25fa54070771252e2),305,45015,2019-10-30T06:34:58+07:00,13.90882,100.42195,0,137,12.41,-1,11.58,1731.2420042239,UNLOCK,STOP
ObjectId(5db8cca45fa54070771252e3),305,45015,2019-10-30T06:35:00+07:00,13.90882,100.42195,0,0,12.41,-1,11.58,1731.2420042239,UNLOCK,STOP
ObjectId(5db8ccd05fa54070771252e4),305,45015,2019-10-30T06:35:43+07:00,13.90882,100.42195,0,0,12.41,-1,11.58,1731.2420042239,UNLOCK,STOP
ObjectId(5db8ccdc5fa54070771252e5),305,45015,2019-10-30T06:35:56+07:00,13.90876,100.42227,0,76,12.41,-1,11.58,1731.27718177488,UNLOCK,STOP
ObjectId(5db8ccdc5fa54070771252e6),305,45015,2019-10-30T06:35:56+07:00,13.90876,100.42227,0,0,12.41,-1,11.58,1731.27718177488,UNLOCK,STOP
ObjectId(5db8cce15fa54070771252e7),305,45015,2019-10-30T06:36:01+07:00,13.90877,100.42224,0,76,12.41,-1,11.58,1731.28060541811,UNLOCK,STOP
ObjectId(5db8cceb5fa54070771252e8),305,45015,2019-10-30T06:36:10+07:00,13.90877,100.42224,0,0,12.41,-1,11.58,1731.28060541811,UNLOCK,STOP
ObjectId(5db8ccf15fa54070771252e9),305,45015,2019-10-30T06:36:17+07:00,13.90878,100.42209,3,259,12.41,-1,11.58,1731.2968337561,UNLOCK,STOP
ObjectId(5db8cd5f5fa54070771252ea),305,45015,2019-10-30T06:38:06.886+07:00,13.90878,100.42209,3,259,12.41,-1,11.58,1731.2968337561,UNLOCK,STOP
ObjectId(5db8cd5f5fa54070771252eb),305,45015,2019-10-30T06:38:07.262+07:00,13.90878,100.42209,3,259,12.41,-1,11.58,1731.2968337561,UNLOCK,STOP
ObjectId(5db8cd745fa54070771252ec),305,45015,2019-10-30T06:38:28.405+07:00,13.90878,100.42209,3,259,12.41,-1,11.62,1731.2968337561,UNLOCK,STOP
ObjectId(5db8cdd65fa54070771252f0),305,45015,2019-10-30T06:40:05+07:00,13.90878,100.42209,3,0,12.41,-1,11.62,1731.2968337561,UNLOCK,STOP
ObjectId(5db8cdf45fa54070771252f1),305,45015,2019-10-30T06:40:36+07:00,13.90899,100.42196,0,21,12.41,-1,11.62,1731.32407616969,UNLOCK,STOP
ObjectId(5db8cdfb5fa54070771252f2),305,45015,2019-10-30T06:40:42+07:00,13.90899,100.42196,0,0,12.41,-1,11.62,1731.32407616969,UNLOCK,STOP
ObjectId(5db8ce6d5fa54070771252f3),305,45015,2019-10-30T06:42:37+07:00,13.90913,100.42212,3,11,12.41,-1,11.62,1731.34732648057,UNLOCK,STOP
ObjectId(5db8ce8b5fa54070771252f4),305,45015,2019-10-30T06:43:06.888+07:00,13.90913,100.42212,3,11,12.41,-1,11.62,1731.34732648057,UNLOCK,STOP
ObjectId(5db8ce8b5fa54070771252f5),305,45015,2019-10-30T06:43:07.446+07:00,13.90913,100.42212,3,11,12.41,-1,11.62,1731.34732648057,UNLOCK,STOP
ObjectId(5db8cea05fa54070771252f6),305,45015,2019-10-30T06:43:28.571+07:00,13.90913,100.42212,3,11,12.41,-1,11.58,1731.34732648057,UNLOCK,STOP
ObjectId(5db8ced65fa54070771252f7),305,45015,2019-10-30T06:44:21+07:00,13.90913,100.42212,3,0,12.41,-1,11.58,1731.34732648057,UNLOCK,STOP
ObjectId(5db8cedb5fa54070771252f8),305,45015,2019-10-30T06:44:27+07:00,13.90891,100.42155,0,250,12.41,-1,11.58,1731.413534289,UNLOCK,STOP
ObjectId(5db8cf035fa54070771252fc),305,45015,2019-10-30T06:45:06+07:00,13.90891,100.42155,0,0,12.41,-1,11.58,1731.413534289,UNLOCK,STOP
ObjectId(5db8cf625fa54070771252fd),305,45015,2019-10-30T06:46:42+07:00,13.90865,100.42174,0,348,12.41,-1,11.58,1731.44897985965,UNLOCK,STOP
ObjectId(5db8cfb75fa54070771252fe),305,45015,2019-10-30T06:48:06.912+07:00,13.90865,100.42174,0,348,12.41,-1,11.58,1731.44897985965,UNLOCK,STOP
ObjectId(5db8cfb75fa54070771252ff),305,45015,2019-10-30T06:48:07.291+07:00,13.90865,100.42174,0,348,12.41,-1,11.58,1731.44897985965,UNLOCK,STOP
ObjectId(5db8cfcc5fa5407077125300),305,45015,2019-10-30T06:48:28.733+07:00,13.90865,100.42174,0,348,12.41,-1,11.62,1731.44897985965,UNLOCK,STOP
ObjectId(5db8d0c35fa5407077125304),305,45015,2019-10-30T06:52:34+07:00,13.90865,100.42174,0,120,12.41,-1,11.62,1731.44897985965,UNLOCK,STOP
ObjectId(5db8d0c45fa5407077125305),305,45015,2019-10-30T06:52:36.482+07:00,13.90865,100.42174,0,120,12.41,80,11.62,1731.44897985965,UNLOCK,START
ObjectId(5db8d0c55fa5407077125306),305,45015,2019-10-30T06:52:36.9+07:00,13.90865,100.42174,0,120,12.41,80,11.62,1731.44897985965,UNLOCK,START
ObjectId(5db8d0da5fa5407077125307),305,45015,2019-10-30T06:52:58.543+07:00,13.90865,100.42174,0,120,12.41,80,13.76,1731.44897985965,LOCK,START
ObjectId(5db8d0e15fa5407077125308),305,45015,2019-10-30T06:53:04+07:00,13.9088,100.42172,7,311,12.41,80,13.76,1731.46579821188,LOCK,START
ObjectId(5db8d0eb5fa5407077125309),305,45015,2019-10-30T06:53:14+07:00,13.9088,100.42152,9,283,12.41,80,13.76,1731.48738514068,LOCK,START
ObjectId(5db8d0f15fa540707712530a),305,45015,2019-10-30T06:53:21+07:00,13.90884,100.42157,7,343,12.41,80,13.76,1731.49437853843,LOCK,START
ObjectId(5db8d0fb5fa540707712530b),305,45015,2019-10-30T06:53:31+07:00,13.90884,100.42157,4,9,12.41,80,13.76,1731.49437853843,LOCK,START
ObjectId(5db8d1055fa540707712530c),305,45015,2019-10-30T06:53:41+07:00,13.90884,100.42157,5,344,12.41,80,13.76,1731.49437853843,LOCK,START
ObjectId(5db8d10e5fa540707712530d),305,45015,2019-10-30T06:53:49+07:00,13.90893,100.42176,4,334,12.41,80,13.76,1731.51719764336,LOCK,START
ObjectId(5db8d10e5fa540707712530e),305,45015,2019-10-30T06:53:50+07:00,13.90893,100.42176,0,332,12.41,80,13.76,1731.51719764336,LOCK,START
ObjectId(5db8d10f5fa540707712530f),305,45015,2019-10-30T06:53:51.484+07:00,13.90893,100.42176,0,332,12.41,-1,13.76,1731.51719764336,LOCK,STOP
ObjectId(5db8d1105fa5407077125310),305,45015,2019-10-30T06:53:51.863+07:00,13.90893,100.42176,0,332,12.41,-1,13.76,1731.51719764336,LOCK,STOP
ObjectId(5db8d1255fa5407077125311),305,45015,2019-10-30T06:54:13.365+07:00,13.90893,100.42176,0,332,12.41,-1,11.51,1731.51719764336,LOCK,STOP
ObjectId(5db8d23c5fa5407077125315),305,45015,2019-10-30T06:58:51.959+07:00,13.90893,100.42176,0,332,12.41,-1,11.51,1731.51719764336,LOCK,STOP
ObjectId(5db8d23c5fa5407077125316),305,45015,2019-10-30T06:58:52.357+07:00,13.90893,100.42176,0,332,12.41,-1,11.51,1731.51719764336,LOCK,STOP
ObjectId(5db8d2515fa5407077125317),305,45015,2019-10-30T06:59:13.487+07:00,13.90893,100.42176,0,332,12.41,-1,11.47,1731.51719764336,UNLOCK,STOP
ObjectId(5db8d2cf5fa540707712531b),305,45015,2019-10-30T07:01:19+07:00,13.90893,100.42176,0,0,12.41,-1,11.47,1731.51719764336,UNLOCK,STOP
ObjectId(5db8d2d35fa540707712531c),305,45015,2019-10-30T07:01:22+07:00,13.90875,100.42178,0,64,12.41,-1,11.47,1731.5373288046,UNLOCK,STOP
ObjectId(5db8d2d75fa540707712531d),305,45015,2019-10-30T07:01:26+07:00,13.90875,100.42178,0,0,12.41,-1,11.47,1731.5373288046,UNLOCK,STOP
ObjectId(5db8d2e35fa540707712531e),305,45015,2019-10-30T07:01:37+07:00,13.90875,100.42178,0,0,12.41,-1,11.47,1731.5373288046,UNLOCK,STOP
ObjectId(5db8d2ea5fa540707712531f),305,45015,2019-10-30T07:01:45+07:00,13.90871,100.4218,0,282,12.41,-1,11.47,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d3685fa5407077125320),305,45015,2019-10-30T07:03:51.97+07:00,13.90871,100.4218,0,282,12.41,-1,11.47,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d3685fa5407077125321),305,45015,2019-10-30T07:03:52.368+07:00,13.90871,100.4218,0,282,12.41,-1,11.47,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d37d5fa5407077125322),305,45015,2019-10-30T07:04:13.687+07:00,13.90871,100.4218,0,282,12.41,-1,11.47,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d4945fa540707712533a),305,45015,2019-10-30T07:08:51.987+07:00,13.90871,100.4218,0,282,12.41,-1,11.47,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d4945fa540707712533b),305,45015,2019-10-30T07:08:52.365+07:00,13.90871,100.4218,0,282,12.41,-1,11.47,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d4aa5fa540707712533f),305,45015,2019-10-30T07:09:13.828+07:00,13.90871,100.4218,0,282,12.41,-1,11.58,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d5c05fa540707712536b),305,45015,2019-10-30T07:13:51.948+07:00,13.90871,100.4218,0,282,12.41,-1,11.58,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d5c05fa540707712536c),305,45015,2019-10-30T07:13:52.327+07:00,13.90871,100.4218,0,282,12.41,-1,11.58,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d5d55fa5407077125371),305,45015,2019-10-30T07:14:13.333+07:00,13.90871,100.4218,0,282,12.41,-1,11.58,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d6ec5fa54070771253a4),305,45015,2019-10-30T07:18:51.959+07:00,13.90871,100.4218,0,282,12.41,-1,11.58,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d6ec5fa54070771253a5),305,45015,2019-10-30T07:18:52.356+07:00,13.90871,100.4218,0,282,12.41,-1,11.58,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d7015fa54070771253a8),305,45015,2019-10-30T07:19:13.513+07:00,13.90871,100.4218,0,282,12.41,-1,11.58,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d7405fa54070771253bd),305,45015,2019-10-30T07:20:14+07:00,13.90871,100.4218,0,0,12.41,-1,11.58,1731.54227277634,UNLOCK,STOP
ObjectId(5db8d7475fa54070771253be),305,45015,2019-10-30T07:20:22+07:00,13.90877,100.42185,0,300,12.41,-1,11.58,1731.55085393335,UNLOCK,STOP
ObjectId(5db8d7545fa54070771253c4),305,45015,2019-10-30T07:20:35+07:00,13.90877,100.42185,0,0,12.41,-1,11.58,1731.55085393335,UNLOCK,STOP
ObjectId(5db8d7585fa54070771253c6),305,45015,2019-10-30T07:20:39+07:00,13.9088,100.42193,0,33,12.41,-1,11.58,1731.56011066979,UNLOCK,STOP
ObjectId(5db8d7a85fa54070771253d6),305,45015,2019-10-30T07:21:59+07:00,13.9088,100.42193,0,0,12.41,-1,11.58,1731.56011066979,UNLOCK,STOP
ObjectId(5db8d7cd5fa54070771253de),305,45015,2019-10-30T07:22:36+07:00,13.90879,100.42171,0,237,12.41,-1,11.58,1731.58388231265,UNLOCK,STOP
ObjectId(5db8d8185fa54070771253ed),305,45015,2019-10-30T07:23:52.009+07:00,13.90879,100.42171,0,237,12.41,-1,11.58,1731.58388231265,UNLOCK,STOP
ObjectId(5db8d8185fa54070771253ee),305,45015,2019-10-30T07:23:52.387+07:00,13.90879,100.42171,0,237,12.41,-1,11.58,1731.58388231265,UNLOCK,STOP
ObjectId(5db8d82d5fa54070771253f3),305,45015,2019-10-30T07:24:13.66+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8d9445fa5407077125426),305,45015,2019-10-30T07:28:51.999+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8d9445fa5407077125427),305,45015,2019-10-30T07:28:52.377+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8d9595fa5407077125431),305,45015,2019-10-30T07:29:13.79+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8da705fa540707712548d),305,45015,2019-10-30T07:33:51.96+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8da705fa540707712548e),305,45015,2019-10-30T07:33:52.339+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8da855fa5407077125496),305,45015,2019-10-30T07:34:13.324+07:00,13.90879,100.42171,0,237,12.41,-1,11.39,1731.58388231265,UNLOCK,STOP
ObjectId(5db8db0d5fa54070771254c2),269,32655,2019-10-30T07:36:29.638+07:00,13.8466,100.60871,0,0,0,80,11.88,5830.41403712624,LOCK,STOP
ObjectId(5db8db0e5fa54070771254c3),269,32655,2019-10-30T07:36:30.198+07:00,13.8466,100.60871,0,0,0,80,11.88,5830.41403712624,LOCK,STOP
ObjectId(5db8db225fa54070771254cc),269,32655,2019-10-30T07:36:50.599+07:00,13.8466,100.60871,0,0,0,80,11.84,5830.41403712624,LOCK,STOP
ObjectId(5db8db295fa54070771254ce),269,32655,2019-10-30T07:36:56+07:00,13.84718,100.60931,5,232,0,80,11.84,5830.50544584445,LOCK,STOP
ObjectId(5db8db545fa54070771254dc),269,32655,2019-10-30T07:37:39+07:00,13.84718,100.60931,0,207,0,80,11.84,5830.50544584445,LOCK,STOP
ObjectId(5db8db9c5fa54070771254fc),305,45015,2019-10-30T07:38:51.957+07:00,13.90879,100.42171,0,237,12.41,-1,11.39,1731.58388231265,UNLOCK,STOP
ObjectId(5db8db9c5fa54070771254fd),305,45015,2019-10-30T07:38:52.396+07:00,13.90879,100.42171,0,237,12.41,-1,11.39,1731.58388231265,UNLOCK,STOP
ObjectId(5db8dbb15fa5407077125502),305,45015,2019-10-30T07:39:13.473+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8dc925fa5407077125545),269,32655,2019-10-30T07:42:57+07:00,13.84732,100.6095,0,18,0,80,11.84,5830.53119705312,LOCK,STOP
ObjectId(5db8dc935fa5407077125546),269,32655,2019-10-30T07:42:59.701+07:00,13.84732,100.6095,0,18,0,80,11.84,5830.53119705312,LOCK,START
ObjectId(5db8dc945fa5407077125547),269,32655,2019-10-30T07:43:00.162+07:00,13.84732,100.6095,0,18,0,80,11.84,5830.53119705312,LOCK,START
ObjectId(5db8dca85fa540707712554c),269,32655,2019-10-30T07:43:12+07:00,13.84718,100.60941,8,222,0,80,11.84,5830.54954793052,LOCK,START
ObjectId(5db8dcaa5fa540707712554e),269,32655,2019-10-30T07:43:21.867+07:00,13.84718,100.60941,8,222,0,80,13.88,5830.54954793052,LOCK,START
ObjectId(5db8dcad5fa540707712554f),269,32655,2019-10-30T07:43:24+07:00,13.84718,100.60941,3,290,0,80,13.88,5830.54954793052,LOCK,START
ObjectId(5db8dcae5fa5407077125550),269,32655,2019-10-30T07:43:26+07:00,13.84732,100.60941,9,326,0,80,13.88,5830.56511522025,LOCK,START
ObjectId(5db8dcbb5fa5407077125555),269,32655,2019-10-30T07:43:38+07:00,13.84732,100.60941,0,140,0,80,13.88,5830.56511522025,LOCK,START
ObjectId(5db8dcbc5fa5407077125556),269,32655,2019-10-30T07:43:40+07:00,13.84745,100.60934,9,311,0,80,13.88,5830.58142692033,LOCK,START
ObjectId(5db8dcc65fa540707712555a),269,32655,2019-10-30T07:43:49+07:00,13.84759,100.60895,19,279,0,80,13.88,5830.62631817901,LOCK,START
ObjectId(5db8dcc85fa540707712555b),305,45015,2019-10-30T07:43:51.998+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8dcc85fa540707712555c),305,45015,2019-10-30T07:43:52.378+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8dcd55fa5407077125566),269,32655,2019-10-30T07:44:04+07:00,13.84776,100.60832,21,294,0,80,13.88,5830.69691284662,LOCK,START
ObjectId(5db8dcda5fa5407077125568),269,32655,2019-10-30T07:44:10+07:00,13.84801,100.60815,20,328,0,80,13.88,5830.73022392816,LOCK,START
ObjectId(5db8dcdd5fa540707712556a),305,45015,2019-10-30T07:44:13.658+07:00,13.90879,100.42171,0,237,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8dce05fa540707712556b),269,32655,2019-10-30T07:44:15+07:00,13.84813,100.60797,25,296,0,80,13.88,5830.75379722219,LOCK,START
ObjectId(5db8dcef5fa5407077125571),269,32655,2019-10-30T07:44:30+07:00,13.84846,100.60679,36,275,0,80,13.88,5830.88637264887,LOCK,START
ObjectId(5db8dcf95fa5407077125575),269,32655,2019-10-30T07:44:40+07:00,13.84839,100.60606,30,244,0,80,13.88,5830.96556888406,LOCK,START
ObjectId(5db8dd085fa540707712557b),269,32655,2019-10-30T07:44:55+07:00,13.84809,100.60508,22,248,0,80,13.88,5831.07650663811,LOCK,START
ObjectId(5db8dd0d5fa540707712557d),269,32655,2019-10-30T07:45:00+07:00,13.84786,100.60491,21,208,0,80,13.88,5831.1079856867,LOCK,START
ObjectId(5db8dd165fa5407077125580),269,32655,2019-10-30T07:45:09+07:00,13.84746,100.60473,18,240,0,80,13.88,5831.15652376772,LOCK,START
ObjectId(5db8dd1a5fa5407077125582),269,32655,2019-10-30T07:45:13+07:00,13.84746,100.60473,0,200,0,80,13.88,5831.15652376772,LOCK,START
ObjectId(5db8dd385fa540707712558c),269,32655,2019-10-30T07:45:43+07:00,13.84754,100.60453,10,301,0,80,13.88,5831.17987700122,LOCK,START
ObjectId(5db8dd3f5fa5407077125590),269,32655,2019-10-30T07:45:50+07:00,13.84783,100.6043,23,332,0,80,13.88,5831.22057641858,LOCK,START
ObjectId(5db8dd4c5fa5407077125595),269,32655,2019-10-30T07:46:03+07:00,13.84847,100.60413,20,16,0,80,13.88,5831.29406981951,LOCK,START
ObjectId(5db8dd5b5fa540707712559c),269,32655,2019-10-30T07:46:18+07:00,13.84941,100.60472,29,31,0,80,13.88,5831.41647294799,LOCK,START
ObjectId(5db8dd6a5fa54070771255a3),269,32655,2019-10-30T07:46:33+07:00,13.85008,100.60518,17,29,0,80,13.88,5831.50600903924,LOCK,START
ObjectId(5db8dd795fa54070771255ae),269,32655,2019-10-30T07:46:48+07:00,13.8508,100.6056,29,36,0,80,13.88,5831.59801846288,LOCK,START
ObjectId(5db8dd895fa54070771255bb),269,32655,2019-10-30T07:47:03+07:00,13.85171,100.60626,25,32,0,80,13.88,5831.72177668268,LOCK,START
ObjectId(5db8dd935fa54070771255bf),305,45015,2019-10-30T07:47:13+07:00,13.90879,100.42171,0,0,12.41,-1,11.51,1731.58388231265,UNLOCK,STOP
ObjectId(5db8dd965fa54070771255c0),305,45015,2019-10-30T07:47:17+07:00,13.90883,100.42198,4,87,12.41,-1,11.51,1731.61336212973,UNLOCK,STOP
ObjectId(5db8dd985fa54070771255c1),269,32655,2019-10-30T07:47:18+07:00,13.85249,100.6068,26,37,0,80,13.88,5831.82628130597,LOCK,START
ObjectId(5db8dda25fa54070771255cd),305,45015,2019-10-30T07:47:28+07:00,13.90883,100.42198,4,0,12.41,-1,11.51,1731.61336212973,UNLOCK,STOP
ObjectId(5db8dda65fa54070771255cf),269,32655,2019-10-30T07:47:33+07:00,13.85353,100.60739,33,31,0,80,13.88,5831.95830599098,LOCK,START
ObjectId(5db8ddb35fa54070771255d5),305,45015,2019-10-30T07:47:46+07:00,13.90881,100.4218,0,212,12.41,-1,11.51,1731.63291723163,UNLOCK,STOP
ObjectId(5db8ddb55fa54070771255d7),269,32655,2019-10-30T07:47:48+07:00,13.85464,100.60809,40,32,0,80,13.88,5832.10303058562,LOCK,START
ObjectId(5db8ddc45fa54070771255df),269,32655,2019-10-30T07:48:03+07:00,13.85609,100.60901,45,31,0,80,13.88,5832.29240053194,LOCK,START
ObjectId(5db8ddd45fa54070771255e6),269,32655,2019-10-30T07:48:18+07:00,13.85766,100.61003,50,32,0,80,13.88,5832.49880490621,LOCK,START
ObjectId(5db8dde25fa54070771255ed),269,32655,2019-10-30T07:48:33+07:00,13.8594,100.61116,49,31,0,80,13.88,5832.72753265864,LOCK,START
ObjectId(5db8ddf35fa54070771255f5),269,32655,2019-10-30T07:48:48+07:00,13.86106,100.61229,49,32,0,80,13.88,5832.94878607458,LOCK,START
ObjectId(5db8ddf45fa54070771255f7),305,45015,2019-10-30T07:48:51.966+07:00,13.90881,100.4218,0,212,12.41,-1,11.51,1731.63291723163,UNLOCK,STOP
ObjectId(5db8ddf45fa54070771255f8),305,45015,2019-10-30T07:48:52.366+07:00,13.90881,100.4218,0,212,12.41,-1,11.51,1731.63291723163,UNLOCK,STOP
ObjectId(5db8de005fa54070771255fd),269,32655,2019-10-30T07:49:03+07:00,13.86255,100.61325,37,32,0,80,13.88,5833.14421099468,LOCK,START
ObjectId(5db8de085fa5407077125602),305,45015,2019-10-30T07:49:03+07:00,13.90881,100.4218,0,0,12.41,-1,11.51,1731.63291723163,UNLOCK,STOP
ObjectId(5db8de095fa5407077125603),305,45015,2019-10-30T07:49:12+07:00,13.90881,100.4218,0,0,12.41,-1,11.51,1731.63291723163,UNLOCK,STOP
ObjectId(5db8de0a5fa5407077125604),305,45015,2019-10-30T07:49:13.879+07:00,13.90881,100.4218,0,0,12.41,-1,11.47,1731.63291723163,UNLOCK,STOP
ObjectId(5db8de105fa5407077125607),269,32655,2019-10-30T07:49:18+07:00,13.86396,100.61412,44,31,0,80,13.88,5833.32697519852,LOCK,START
ObjectId(5db8de165fa540707712560b),305,45015,2019-10-30T07:49:24+07:00,13.90881,100.4218,0,0,12.41,-1,11.47,1731.63291723163,UNLOCK,STOP
ObjectId(5db8de195fa540707712560d),269,32655,2019-10-30T07:49:28+07:00,13.86454,100.61443,14,357,0,80,13.88,5833.39963425948,LOCK,START
ObjectId(5db8de1a5fa540707712560f),269,32655,2019-10-30T07:49:30+07:00,13.86455,100.6144,14,326,0,80,13.88,5833.40305848712,LOCK,START
ObjectId(5db8de1c5fa5407077125611),305,45015,2019-10-30T07:49:31+07:00,13.90879,100.4219,0,50,12.41,-1,11.47,1731.64393742212,UNLOCK,STOP
ObjectId(5db8de225fa5407077125615),269,32655,2019-10-30T07:49:37+07:00,13.86469,100.61402,30,295,0,80,13.88,5833.44693588172,LOCK,START
ObjectId(5db8de315fa540707712561d),269,32655,2019-10-30T07:49:52+07:00,13.86524,100.61245,47,294,0,80,13.88,5833.62712155498,LOCK,START
ObjectId(5db8de405fa5407077125628),269,32655,2019-10-30T07:50:07+07:00,13.86622,100.61088,33,306,0,80,13.88,5833.82861887053,LOCK,START
ObjectId(5db8de4b5fa540707712562b),269,32655,2019-10-30T07:50:18+07:00,13.86669,100.61037,11,343,0,80,13.88,5833.90453013291,LOCK,START
ObjectId(5db8de5a5fa5407077125634),269,32655,2019-10-30T07:50:33+07:00,13.86679,100.61028,8,299,0,80,13.88,5833.9192963601,LOCK,START
ObjectId(5db8de5f5fa5407077125637),305,45015,2019-10-30T07:50:37+07:00,13.90879,100.4219,0,0,12.41,-1,11.47,1731.64393742212,UNLOCK,STOP
ObjectId(5db8de675fa540707712563c),305,45015,2019-10-30T07:50:46+07:00,13.90883,100.42164,0,190,12.41,-1,11.47,1731.67235071509,UNLOCK,STOP
